Rainfall_ID,Station,State,District LGD Code,District,Latitude,Longitude,Date,Daily_Rainfall_mm,Max_Hourly_Rainfall_mm,Rainfall_Readings
255,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-18,4.0,4.0,1
256,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-09-18,8.0,4.0,5
257,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-09-18,2.0,0.5,4
258,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2022-09-18,0.5,0.5,1
259,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-18,16.0,16.0,1
260,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-09-19,36.0,9.0,4
261,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-19,4.0,1.0,5
262,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-09-19,4.0,1.0,4
263,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-09-19,2.0,0.5,4
264,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2022-09-19,1.5,0.5,3
265,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2022-09-19,3.0,0.5,6
266,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-19,8.5,2.0,9
267,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-20,7.5,2.5,3
268,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-09-20,14.0,7.0,2
269,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-09-20,2.0,0.5,4
270,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2022-09-20,5.0,4.5,2
271,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2022-09-20,2.0,0.5,4
272,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-20,13.5,2.5,8
273,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-09-21,4.0,1.0,4
274,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2022-09-21,2.0,2.0,1
275,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-21,1.5,0.5,3
276,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-09-21,4.0,0.5,8
277,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-09-21,2.0,2.0,1
278,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2022-09-21,1.5,1.5,1
279,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2022-09-21,20.5,16.5,2
280,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-21,10.5,2.5,5
281,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-09-22,5.0,1.0,5
282,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2022-09-22,2.5,0.5,5
283,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-22,12.0,3.5,9
284,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-09-22,24.0,8.0,3
285,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-09-22,20.5,2.0,12
286,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-09-22,142.5,13.5,14
287,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2022-09-22,47.0,6.0,8
288,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2022-09-22,74.0,16.5,12
289,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-22,52.0,12.0,12
290,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2022-09-23,6.0,4.0,5
291,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-23,26.5,5.0,6
292,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-09-23,3.5,0.5,7
293,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-09-23,24.5,4.0,11
294,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-09-23,87.5,17.5,13
295,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2022-09-23,11.0,9.0,3
296,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-23,10.0,3.0,14
297,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-09-24,2.5,0.5,5
298,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2022-09-24,2.5,0.5,5
299,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-09-24,37.5,19.5,2
300,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-09-24,7.5,4.5,4
301,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-09-24,0.5,0.5,1
302,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-24,5.5,3.0,6
303,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-09-25,88.0,24.5,10
304,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2022-09-25,152.0,34.5,12
305,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-25,32.0,12.0,11
306,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-09-25,198.0,43.5,9
307,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-09-25,26.0,4.0,12
308,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-09-25,23.0,10.0,3
309,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-25,33.0,6.0,15
310,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-09-26,18.0,4.5,4
311,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2022-09-26,51.0,8.5,6
312,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-26,3.0,0.5,6
313,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-09-26,74.0,18.5,4
314,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-09-26,18.0,3.0,6
315,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-09-26,151.5,50.5,3
316,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-26,75.5,16.0,5
317,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-09-27,6.0,2.0,3
318,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2022-09-27,20.0,4.0,5
319,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-27,2.5,0.5,5
320,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-27,0.5,0.5,1
321,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-09-28,12.0,2.0,6
322,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2022-09-28,20.0,4.0,5
323,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-28,3.0,0.5,6
324,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-29,4.0,0.5,8
325,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-29,10.0,2.5,4
326,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-09-30,4.5,0.5,9
327,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-09-30,26.5,2.5,13
328,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-10-01,3.5,0.5,7
329,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-01,11.5,1.0,14
330,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-10-02,3.0,0.5,6
331,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-02,3.0,0.5,6
332,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-02,4.5,1.0,6
333,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-03,0.5,0.5,1
334,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-04,8.5,1.0,9
335,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-10-04,7.0,1.0,7
336,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-04,14.0,3.0,5
337,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2022-10-05,13.0,1.0,13
338,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-05,12.5,1.0,16
339,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-10-05,1.5,0.5,3
340,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-10-05,23.0,5.0,12
341,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-10-05,36.0,5.5,8
342,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-05,27.0,3.0,9
343,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2022-10-06,6.5,1.0,7
344,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-10-06,1.0,1.0,1
345,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-06,3.0,0.5,6
346,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-10-06,0.5,0.5,1
347,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-10-06,35.0,5.0,7
348,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-10-06,38.5,6.5,6
349,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2022-10-06,82.0,14.0,6
350,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2022-10-07,34.0,3.5,19
351,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-10-07,22.5,3.0,16
352,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-07,36.0,10.5,19
353,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-10-07,55.0,13.0,23
354,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-10-07,8.0,0.5,16
355,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-10-07,10.0,4.0,3
356,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-10-07,21.5,3.0,10
357,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2022-10-07,9.0,2.5,5
358,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2022-10-08,219.5,24.5,23
359,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-10-08,170.0,19.5,24
360,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-08,44.5,4.5,22
361,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-10-08,370.5,29.0,25
362,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-10-08,4.5,0.5,9
363,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-10-08,27.0,3.0,9
364,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-08,17.0,2.5,8
365,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2022-10-09,433.5,41.5,24
366,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-10-09,361.5,36.0,24
367,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-09,189.0,16.5,24
368,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-10-09,427.0,35.0,24
369,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-10-09,8.0,1.0,13
370,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-10-09,4.0,0.5,8
371,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-10-09,14.5,2.0,14
372,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2022-10-10,356.5,37.5,19
373,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-10-10,308.0,35.5,18
374,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-10,264.0,31.5,19
375,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-10-10,199.5,23.5,17
376,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-10-10,9.0,1.0,9
377,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-10-10,4.0,0.5,8
378,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-10-10,4.5,0.5,9
379,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2022-10-11,56.0,14.0,4
380,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2022-10-11,30.0,10.0,3
381,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-11,31.5,5.5,7
382,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-10-11,15.0,5.0,12
383,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-10-11,24.5,2.0,15
384,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-10-11,75.5,12.5,15
385,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-10-11,12.0,1.0,13
386,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-11,35.0,3.5,10
387,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-12,39.5,4.5,15
388,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-10-12,4.5,0.5,9
389,Assan_1,Uttarakhand,49,Dehradun,30.43582222,77.66580833,2022-10-12,18.0,2.0,9
390,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-10-12,40.5,4.5,9
391,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2022-10-12,27.0,25.0,2
392,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2022-10-12,8.0,1.0,8
393,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-12,153.0,20.5,14
394,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-13,4.5,0.5,9
395,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2022-10-13,112.5,18.0,13
396,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-13,318.5,20.5,17
397,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2022-10-14,48.0,8.0,6
398,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-14,133.0,19.0,7
399,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-17,51.5,8.5,7
400,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-18,79.5,8.5,15
401,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-10-18,17.5,3.5,5
402,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2022-10-18,15.0,2.5,6
403,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-18,16.0,2.0,8
404,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-10-19,4.5,0.5,9
405,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-10-19,31.5,3.5,9
406,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2022-10-19,22.5,2.5,9
407,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-19,18.0,2.0,9
408,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2022-10-20,1.5,0.5,3
409,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-20,19.5,2.5,8
410,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2022-10-21,4.5,0.5,9
411,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-21,42.5,3.0,16
412,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-10-22,1.5,1.5,1
413,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-10-22,27.0,3.0,9
414,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-11-10,4.0,0.5,8
415,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-11-11,4.5,0.5,9
416,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-11-14,11.0,1.5,11
417,Joshiyara,Uttarakhand,57,Uttarkashi,30.73122222,78.42733333,2022-11-15,13.5,1.5,9
418,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2022-11-18,14.0,14.0,1
419,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2022-11-22,27.0,13.5,2
420,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2022-11-23,40.5,13.5,3
421,Rudrapur_2,Uttarakhand,56,UDHAM SINGH NAGAR,28.97373611,79.39988611,2022-11-23,40.5,27.0,2
422,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2022-11-24,20.5,3.0,7
423,Rudrapur_2,Uttarakhand,56,UDHAM SINGH NAGAR,28.97373611,79.39988611,2022-11-24,27.0,13.5,2
424,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2022-11-25,9.0,3.0,3
425,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-12-08,4.0,0.5,8
426,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2022-12-08,27.5,2.5,11
427,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-12-09,1.5,0.5,3
428,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2022-12-09,7.5,2.5,3
429,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2022-12-11,49.0,7.0,7
430,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2022-12-12,49.0,7.0,20
431,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2022-12-13,0.5,0.5,1
432,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2022-12-14,60.0,10.0,6
433,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2022-12-15,35.0,10.0,13
434,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2022-12-16,0.5,0.5,1
435,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2022-12-19,90.0,7.5,12
436,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2022-12-20,45.0,7.5,6
437,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2022-12-21,5.5,0.5,11
438,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2022-12-21,45.5,6.5,7
439,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2022-12-22,1.5,0.5,3
440,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2022-12-22,19.5,6.5,3
441,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2022-12-24,3.0,1.0,3
442,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2022-12-25,21.0,2.0,11
443,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2022-12-26,8.0,2.0,4
444,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2022-12-27,32.0,16.0,2
445,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2022-12-28,16.0,16.0,1
446,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2022-12-29,51.0,16.0,5
447,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2022-12-30,27.0,4.0,7
448,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2022-12-30,1.5,1.5,1
449,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2022-12-31,364.5,364.5,1
450,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2022-12-31,0.5,0.5,1
451,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2022-12-31,24.0,4.0,6
452,Gola_1,Uttarakhand,51,Nainital,29.27136111,79.54743333,2022-12-31,135.0,13.5,10
453,Gola_1,Uttarakhand,51,Nainital,29.27136111,79.54743333,2023-01-01,67.5,13.5,5
454,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2023-01-03,10.5,3.5,3
455,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-01-04,94.5,10.5,9
456,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-01-05,31.5,10.5,3
457,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2023-01-12,2.5,0.5,5
458,Rudrapur_2,Uttarakhand,56,UDHAM SINGH NAGAR,28.97373611,79.39988611,2023-01-12,1.5,0.5,3
459,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-01-13,6.5,0.5,13
460,Almora_1,Uttarakhand,45,Almora,29.59631389,79.65005556,2023-01-13,2.0,1.0,2
461,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2023-01-13,6.5,0.5,13
462,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-01-13,7.0,0.5,14
463,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2023-01-13,1.0,0.5,2
464,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2023-01-13,7.0,3.5,2
465,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2023-01-13,1.0,0.5,2
466,Rudrapur_2,Uttarakhand,56,UDHAM SINGH NAGAR,28.97373611,79.39988611,2023-01-13,1.0,0.5,2
467,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2023-01-13,2.0,1.0,2
468,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2023-01-13,2.0,1.0,2
469,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-01-14,4.0,0.5,8
470,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2023-01-14,4.5,0.5,9
471,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-01-14,4.0,0.5,8
472,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2023-01-14,6.5,1.0,8
473,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2023-01-14,22.5,5.0,10
474,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2023-01-14,40.0,40.0,1
475,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2023-01-15,3.0,1.0,3
476,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-01-15,48.0,48.0,1
477,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2023-01-15,3.0,1.0,3
478,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2023-01-15,3.0,1.0,3
479,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2023-01-18,1.5,0.5,3
480,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-01-18,13.5,3.0,5
481,Kosi_1,Uttarakhand,45,Almora,29.6191,79.62060833,2023-01-19,3.5,0.5,7
482,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-01-19,6.0,3.0,2
483,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2023-01-20,0.5,0.5,1
484,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2023-01-20,1.0,1.0,1
485,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2023-01-20,0.5,0.5,1
486,Almora_1,Uttarakhand,45,Almora,29.59631389,79.65005556,2023-01-24,8.5,1.0,9
487,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-01-24,0.5,0.5,1
488,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2023-01-24,2.0,1.5,2
489,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2023-01-24,20.0,2.5,8
490,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2023-01-24,9.0,1.5,6
491,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2023-01-24,6.5,1.0,7
492,Bahadarabad,Uttarakhand,50,Haridwar,29.92380278,78.03671389,2023-01-24,1.0,0.5,2
493,Gola_1,Uttarakhand,51,Nainital,29.27136111,79.54743333,2023-01-24,5.0,1.5,6
494,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2023-01-24,6.5,2.5,3
495,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2023-01-24,0.5,0.5,1
496,Pithoragarh,Uttarakhand,53,Pithoragarh,29.57938889,80.21886111,2023-01-24,3.0,0.5,6
497,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2023-01-24,2.5,1.5,3
498,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2023-01-24,0.5,0.5,1
499,Rudrapur_2,Uttarakhand,56,UDHAM SINGH NAGAR,28.97373611,79.39988611,2023-01-24,14.5,3.5,10
500,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2023-01-24,11.0,2.5,10
501,Almora_1,Uttarakhand,45,Almora,29.59575833,79.65063889,2023-01-25,20.0,4.0,7
502,Almora_1,Uttarakhand,45,Almora,29.59631389,79.65005556,2023-01-25,36.5,3.5,18
503,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2023-01-25,21.0,3.5,18
504,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2023-01-25,3.5,3.5,1
